id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
818010,09005611162000196000000000U5,"CENTRO DE ESTUDIOS TECNOLOGICOS, INDUSTRIAL Y DE SERVICIOS 54",SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,EJE VIAL,5 NORTE (AVENIDA 412),AVENIDA,608,CALLE,NINGUNO,EJE VIAL,5 NORTE (AVENIDA 412),NA,SN,NA,NA,NA,NA,COLONIA,3A SECCION DE SAN JUAN DE ARAGON,NA,NA,NA,07970,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2165,008,5557969960,CETIS054.DIR@UEMSTIS.SOMS.GOB.MX,WWW.CETGIS054.EDU.MX,Fijo,19.46350916,-99.06051174,2010-07
7717359,09003611162000126000000000U7,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIALES Y DE SERVICIOS NUMERO 2,SECRETARIA DE EDUCACION PUBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,AVENIDA,MIGUEL HIDALGO,CALLE,VICENTE GARCIA TORRES,CALLE,FERNANDEZ LEAL,CALLE,TEPALCATITLA,62,NA,NA,NA,NA,NA,COLONIA,LA CONCEPCION,NA,NA,NA,04020,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,015A,005,NA,CETIS002.DIR@UEMSTIS.SEMS.GOB.MX,NA,Fijo,19.35046381,-99.15659066,2019-11
987269,09003611152000037000000000U7,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIALES Y DE SERVICIOS NUMERO 2,CETIS 2 DAVID ALFARO SIQUEIROS,611162,Escuelas de educación media superior del sector público,101 a 250 personas,AVENIDA,MIGUEL HIDALGO,CALLE,VICENTE GARCIA TORRES,CALLE,FERNANDEZ LEAL,CALLE,TEPALCATITLA,62,NA,NA,NA,NA,NA,COLONIA,LA CONCEPCION,NA,NA,NA,04020,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,015A,005,NA,CETIS002.DIR@LIVE-EDU.SEMS.GOB.MX,WWW.UEMSTISWEB.MX/CETISNO2,Fijo,19.35046381,-99.15659066,2010-07
735991,09007611171000861010000000U1,CENTRO DE ESTUDIOS Y CURSOS DE ADMISION CEYCA,NA,611161,Escuelas de educación media superior del sector privado,0 a 5 personas,CALLE,VILLA FRUENA,CALLE,VILLA DEL REY,CALLE,VILLA MAYO,CALLE,VILLA DIESMA,0,SN,NA,NA,NA,MZ 2 LT,COLONIA,DESARROLLO URBANO QUETZALCOATL,NA,NA,NA,09700,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3064,018,5586976613,NA,NA,Fijo,19.33133865,-99.03805358,2014-12
756616,09007611162000115000000000U1,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIALES Y DE SERVICIOS NUM 57,SECRETARIA DE EDUCACION PUBLICA,611162,Escuelas de educación media superior del sector público,51 a 100 personas,AVENIDA,CENTRAL,AVENIDA,CONSTITUCION DE APATZINGAN,AVENIDA,UNIVERSIDAD,CALLE,GENERAL A. LEÓN LOYOLA,NA,SN,NA,NA,NA,NA,COLONIA,UNID HAB EJERC CONSTITUCIONALISTA,NA,NA,NA,09210,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,013A,026,5557733610,CETISOS7.DIR@LIVE-EDU.SEMS.GOB.MX,NA,Fijo,19.38559847,-99.05427921999998,2011-03
838508,09007611152000086001000000U5,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIALES Y DE SERVICIOS NO 50 MARIANO MATAMOROS I GURIDI TURNO MATUTINO,09DCT0050G,611162,Escuelas de educación media superior del sector público,51 a 100 personas,AVENIDA,LAS TORRES,CALLE,MARTINA ISTELLA,CALLE,OCAMPO,CALLE,MARTINA ISTELLA,NA,SN,NA,NA,NA,NA,COLONIA,BARRIO SAN ANTONIO,NA,NA,NA,09900,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,209A,034,NA,CETIS050.DIR@UEMSTIS.SEMS.GOB.MX,NA,Fijo,19.30730181,-99.07698769,2010-07
1059609,09004611162000015000000000U0,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIALES Y DE SERVICIOS N 29 JUAN JOSE DE LOS REYES MARTINEZ EL PIPILA,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,51 a 100 personas,CALLE,CALZADA DEL TECNOLOGICO,AVENIDA,PUERTO MEXICO,CERRADA,NINGUNO,CALLE,CAÑADA,NA,SN,NA,NA,NA,NA,COLONIA,SAN PABLO CHIMALPA,NA,NA,NA,05050,09,Ciudad de México,004,Cuajimalpa de Morelos,0001,Cuajimalpa de Morelos,0227,050,NA,CETIS029.DIF@UEMSTIS.CEMS.GOB.MX,NA,Fijo,19.34850175,-99.31729292,2010-07
796166,09006611152000046000000000U1,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIOS N 31,NA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,JESUS ROMERO FLORES,CALLE,PUENTE SANTA ANA,OTRO (ESPECIFIQUE),ANDADOR PUENTE DE SANTA ANA,CALLE,ORIENTE 120,50,NA,NA,NA,NA,NA,COLONIA,AMPLIACION GABRIEL RAMOS MILLAN,NA,NA,NA,08030,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,1018,023,NA,CETIS031.DIR@UEMSTIS.SEP.GOB.MX,NA,Fijo,19.3869654,-99.09375037,2010-07
993164,09013611152000045000000000U9,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIOS 49 VESPERTINO,SECRETARIA DE EDUCACIÓN PÚBLICA DGETI,611162,Escuelas de educación media superior del sector público,51 a 100 personas,CALLE,CARRETERA VIEJA A SANTIAGO,CALLE,CEREZOS,AVENIDA,ARBOLEDAS,CALLE,CEREZOS,95,NA,NA,NA,0,NA,PUEBLO,SANTA CRUZ XOCHITEPEC,NA,NA,NA,16100,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0298,006,NA,NA,NA,Fijo,19.26163947,-99.12700422,2014-12
993143,09013611152000035001000000U0,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIOS 49,SECRETARIA DE EDUCACION PUBLICA DGETI,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,CARRETERA VIEJA A SANTIAGO,CALLE,CEREZOS,AVENIDA,ARBOLEDAS,CALLE,CEREZOS,95,NA,NA,NA,0,NA,PUEBLO,SANTA CRUZ XOCHITEPEC,NA,NA,NA,16100,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0298,006,NA,NA,NA,Fijo,19.26163947,-99.12700422,2010-07
764665,09016611152000036000000000U1,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIOS NUMERO 8 RAFAEL DONDE,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIOS NUMERO 8 RAFAEL DONDE,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,LAGO ALBERTO,CALLE,LAGO XOCHIMILCO,AVENIDA,GENERAL MARIANO ESCOBEDO,AVENIDA,EJÉRCITO NACIONAL MEXICANO,431,NA,NA,NA,NA,NA,COLONIA,ANAHUAC,NA,NA,NA,11320,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0586,001,5552606817,CETIS008.DIR@DGTI.SEMS.GOB.MX,NA,Fijo,19.43918156,-99.18167794000001,2010-07
9221537,09005611162000234000000000U4,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIOS NUMERO 7 TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA,611162,Escuelas de educación media superior del sector público,31 a 50 personas,AVENIDA,LUIS ESPINOZA,AVENIDA,JUAREZ,CALLE,SOLIDARIDAD NACIONAL,CALLE,15 DE DICIEMBRE,NA,SN,EDIFICIO SIN NOMBRE,PLANTA BAJA,NA,NA,COLONIA,SOLIDARIDAD NACIONAL,NA,NA,NA,07268,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2786,026,NA,CETIS007.DIR@UEMSTIS.SEMS.GOB.MX,WWW.CETIS7.COM.MX,Fijo,19.5354001,-99.15768533000002,2019-11
838509,09007722219025032011000000U3,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIOS NO50 MARIANO MATAMOROS Y GUDIDI TURNO VESPERTINO,09DCT0050G,611162,Escuelas de educación media superior del sector público,51 a 100 personas,CALLE,MARTINA ISTELLA,CALLE,VILLA DEL MAR,AVENIDA,LAS TORRES,CALLE,OCAMPO,300,NA,NA,NA,NA,NA,COLONIA,BARRIO  SAN  ANTONIO,NA,NA,NA,09900,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,209A,034,NA,CETIS050.DIR@UEMSTIS.SEMS.GOB.MX,NA,Fijo,19.30701011,-99.07670559,2014-12
796183,09006611152000056000000000U0,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIOS N31,DIRECCION GENERAL DE ESTUDIOS TECNOLOGICOS Y INDUSTRIALES,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,JESUS ROMERO FLORES,CALLE,PUENTE SANTA ANA,CALLE,PUENTE DE SANTANA,CALLE,ORIENTE 120,50,SN,NA,NA,NA,NA,COLONIA,AMPLIACION GABRIEL RAMOS MILLAN,NA,NA,NA,08030,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,1018,023,NA,NA,NA,Fijo,19.38696674,-99.09375489,2010-07
808118,09007611152000066001000000U7,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIOS 42,09TCT0036N,611162,Escuelas de educación media superior del sector público,31 a 50 personas,AVENIDA,MEXICO,CERRADA,LIMA,CALLE,MICHOACAN,CALLE,CALLI,0,SN,NA,NA,0,NA,COLONIA,IXTLAHUACAN,NA,NA,NA,09690,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2704,031,5522310600,NA,NA,Fijo,19.34599238,-99.00055288,2010-07
772252,09016611162000036001000000U0,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIO NÚMERO 152SINDICATO ÚNICO DE TRABAJORES DE LA INDUSTRIA MILITAR,SECRETARIA DE EDUCACION PÚBLICA SEPSUBSECRETARIA DE EDUCACION MEDIA SUPERIOR DGETI,611162,Escuelas de educación media superior del sector público,51 a 100 personas,CALLE,GENERAL SOSTENES ROCHA,CALLE,GOBERNADOR AGUSTIN VICENTE EGUIA,AVENIDA,PARQUE LIRA,CALLE,GOBERNADOR AGUSTÍN VICENTE EGUÍA,4,NA,NA,NA,NA,NA,COLONIA,OBSERVARIO,NA,NA,NA,11860,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,1156,031,NA,CETIS152.DIR@LIFE-EDU-CEMS.GOB.MX,NA,Fijo,19.40818389,-99.19092916999999,2010-07
756615,09007611162000165000000000U6,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIO NUM 57,SECRETARIA DE EDUCACION PUBLICA,611162,Escuelas de educación media superior del sector público,51 a 100 personas,AVENIDA,CENTRAL,AVENIDA,CONSTITUCION DE APATZINGAN,AVENIDA,UNIVERSIDAD,CALLE,GENERAL A. LEÓN LOYOLA,NA,SN,NA,NA,NA,NA,COLONIA,UNID HAB EJERC CONSTITUCIONALISTA,NA,NA,NA,09210,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,013A,026,5557737242,CETISOS7.DIR@LIVE-EDU.SEMS.GOB.MX,NA,Fijo,19.38557359,-99.05428364999999,2011-03
1059507,09014611162000015001000000U9,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIAL Y DE SERVICIO 5 TURNO SABATINO,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,31 a 50 personas,CALLE,UXMAL,EJE VIAL,8 SUR (AVENIDA POPOCATEPETL),CALLE,PROLONGACION REPUBLICAS,AVENIDA,PIRINEOS,1002,NA,NA,NA,NA,NA,COLONIA,SANTA CRUZ ATOYAC,NA,NA,NA,03310,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0844,003,NA,NA,NA,Fijo,19.36546763,-99.15965064,2014-12
1059505,09014611211000096001000000U4,CENTRO DE ESTUDIOS TECNOLOGICO INDUSTRIAL Y DE SERVICIOS NÚMERO 5 TURNO MATUTINO Y VESPERTINO,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CERRADA,PROLONGACION PETEN,PRIVADA,TAJIN,CALLE,AZORES,AVENIDA,PIRINEOS,963,NA,NA,NA,NA,NA,COLONIA,SANTA CRUZ ATOYAC,NA,NA,NA,03310,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0844,003,NA,NA,NA,Fijo,19.3647816,-99.15726823,2010-07
885663,09015611162000165001000000U9,CENTRO DE ESTUDIOS TECNICOS INDUSTRIALES Y DE SERVICIOS CETIS 9,CENTRO DE ESTUDIOS TECNICOS INDUSTRIALES Y SERVICIOS CETIS 9,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,MINA,CALLE,RIVA PALACIO,EJE VIAL,CENTRAL (LAZARO CARDENAS),CALLE,VIOLETA,1,NA,NA,NA,0,NA,COLONIA,GUERRERO,NA,NA,NA,06300,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,063A,002,NA,CETIS009.DIR@UEMTIS.CEMS.GOB.MX,NA,Fijo,19.43876558,-99.14101601,2014-12
795843,09005611152000146001000000U1,CENTRO DE ESTUDIOS TECNOLOGICOS INDUSTRIA Y DE SERVICIOS,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,11 a 30 personas,CALLE,ORIENTE 95,CALLE,NORTE 84,CALLE,NORTE 92,CALLE,ORIENTE 95,NA,SN,NA,NA,NA,NA,COLONIA,NUEVA TENOCHTITLAN,NA,NA,NA,07890,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2220,029,5555517008,NA,NA,Fijo,19.45869549,-99.10179424,2010-07
6712147,09005611162000106001000000U4,CENTRO DE ESTUDIOS TECNOLOGICOS 1 WALTER CROSS,CENTRO DE ESTUDIOS TECNOLOGICOS 1 WALTER CROSS,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,661,CALLE,AVENIDA 604-A,AVENIDA,606,CALLE,653,NA,SN,NA,NA,NA,NA,COLONIA,4A Y 5A SECCION SAN JUAN DE ARAGON,NA,NA,NA,07979,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2409,038,NA,NA,NA,Fijo,19.45537296,-99.06084035,2016-01
9228964,09005611162000257000000000S5,CENTRO DE ESTUDIOS TECNOLOGICOS (CET 1) WALTER CROSS BUCHANAN,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,606,AVENIDA,604,AVENIDA,606,CALLE,653,0,SN,NA,NA,0,NA,COLONIA,San Juan de AragónSAN JUAN DE ARAGON V SECCION,NA,NA,NA,07979,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2409,038,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.45521616,-99.06077449,2020-04
808122,09007611152000106001000000U1,CENTRO DE ESTUDIOS TECNOLOGICO INDUSTRIAL Y DE SERVICIOSTURNO VESPERTINO,09DCT0036N,611162,Escuelas de educación media superior del sector público,31 a 50 personas,AVENIDA,MEXICO,CERRADA,LIMA,CALLE,MICHOACAN,CALLE,CALLI,0,SN,NA,NA,0,NA,COLONIA,IXTLAHUACAN,NA,NA,NA,09690,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2704,031,5558565306,NA,NA,Fijo,19.34599463,-99.00055781999998,2010-07
1043299,09010611162000021001000000U5,CENTRO DE ESTUDIOS TECN0LOGICOS INDUSTRIAL Y DE SERVICIOS NUMERO 52,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,51 a 100 personas,CALLE,LA GRANJA,CALLE,COMUNAL,AVENIDA,DESIERTO DE LOS LEONES,CALLE,TEXCALTITLA,25,KM,NA,NA,0,NA,COLONIA,PUEBLO SAN BARTOLO AMEYALCO,NA,NA,NA,01800,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,1720,048,NA,NA,NA,Fijo,19.32605378,-99.28005782,2014-12
6304188,09015611161000375002000000U6,CENTRO DE ESTUDIOS TÉCNICOS COMERCIALES LATINO AMERICANO DE MÉXICO AC,CENTRO DE ESTUDIOS TÉCNICOS COMERCIALES LATINO AMERICANO DE MEXICO AC,611161,Escuelas de educación media superior del sector privado,51 a 100 personas,CALLE,NARANJO,CALLE,MANUEL CARPIO,CALLE,SALVADOR DÍAZ MIRÓN,CALLE,JAIME TORRES BODET,151,NA,NA,NA,0,NA,COLONIA,SANTA MARÍA LA RIBERA,NA,NA,NA,06400,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0466,026,NA,PREPA@EDU.MX,NA,Fijo,19.44981646,-99.15861221,2010-07
1028294,09015611161000123000000000U0,CENTRO DE ESTUDIOS PROFESIONALES RENACIMIENTO,CENTRO DE ESTUDIO PROFESIONALES RENACIMIENTO,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALLE,PUEBLA,CALLE,3 PONIENTE (MEDELLIN),CALLE,VALLADOLID,CALLE,SINALOA,264,NA,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0998,001,5555255546,ACADEMICA@CEPRENACIMIENTO.COM.MX,WWW.CEPRENACIMIENTO.COM.MX,Fijo,19.42131195,-99.16818896999999,2010-07
1060134,09003611161000022001000000U0,CENTRO DE ENSEÑANZA AZTECAS,CENTRO DE ENSEÑANZA AZTECAS,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,AVENIDA,AZTECAS,CALLE,MECONETZIN,CALLE,REY TOPILTZIN,CALLE,TOTONACAS,424,NA,NA,NA,NA,NA,COLONIA,AJUSCO,NA,NA,NA,04300,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0643,008,5556174593,NA,NA,Fijo,19.32292021,-99.15993066999998,2010-07
6708884,09005611171000406000000000U9,COLEGIO FRANCES HIDALGO DE MEXICO,COLEGIO FRANCES ISTA SC,611161,Escuelas de educación media superior del sector privado,101 a 250 personas,AVENIDA,Sin Referencia,PRIVADA,Las Torres,AVENIDA,Acueducto de Guadalupe,AVENIDA,Huitzilíhuitl (Las Torres),304,NA,NA,NA,0,NA,COLONIA,SANTA ISABEL TOLA,NA,NA,NA,07010,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0987,009,NA,NA,NA,Fijo,19.4991218,-99.11423403,2016-01
6257522,09005611161000253001052165M6,COLEGIO FRANCES JUANA DE ARCO BACHILLETATO,COLEGIO FRANCES JUANA DE ARCO AC,611161,Escuelas de educación media superior del sector privado,31 a 50 personas,CALZADA,CALZADA DE LOS MISTERIOS,AVENIDA,CANTERA,CALLE,LA PAZ,CALLE,ALLENDE,53,NA,NA,NA,0,NA,COLONIA,GUSTAVO A. MADERO,NA,NA,NA,07050,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1129,024,NA,NA,NA,Fijo,19.48870746,-99.11720267000001,2014-12
9277001,09015611162000272000000000U3,GALERÍA METROPOLITANA,UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,6 a 10 personas,CALLE,Medellín,CALLE,Puebla,CALLE,Sinaloa,CALLE,Monterrey,28,NA,NA,NA,0,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0998,002,NA,NA,http://galeriametropolitana.mx/,Fijo,19.42139217,-99.16686015,2020-11
6314486,09012611161000166000004098M6,FUNDACIÓN PARA LA PROMOCION HUMANA IAP,FUNDACION PARA LA PROMOCION HUMANA IAP,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALLE,MARIANO MATAMOROS,CALLE,MIGUEL HIDALGO,CALLE,IGNACIO ALLENDE,CALZADA,CALZADA DE TLALPAN,116,NA,NA,NA,0,NA,COLONIA,LA JOYA TLALPAN,NA,NA,NA,14000,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0958,015,NA,FPH91@PRODIGY.NET.MX,WWW.FPH.ORG.MX,Fijo,19.28655275,-99.16414875000001,2010-07
6307953,09016611161000105001000000U5,CENTRO DE ESTUDIOS GANTE,ROMBA SC,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,AVENIDA,HOMERO,CALLE,GALILEO,CALLE,ARISTOTELES,AVENIDA,EJERCITO NACIONAL MEXICANO,707,NA,NA,NA,NA,NA,COLONIA,POLANCO V SECCION,NA,NA,NA,11550,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0656,009,NA,NA,NA,Fijo,19.4357065,-99.19251009,2010-07
846465,09016611162000057000000000S6,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 9) JUAN DE DIOS BATIZ,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,CALLE,Mar Mediterráneo,CALLE,Mar de Java,CALLEJON,DE LA ZANJA,CALZADA,MEXICO TACUBA,227,NA,NA,NA,0,NA,COLONIA,popotla,NA,NA,NA,11400,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0069,025,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.45383876,-99.17491578,2014-12
846464,09002611162000067000000000S5,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 8) NARCISO BASSOLS,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,Avenida de las Granjas,CALZADA,SANTO TOMAS,CALZADA,ANTIGUA CALZ. DE GUADALUPE,CALLE,CERRADA CECATI,618,NA,NA,NA,0,NA,COLONIA,Jardín AzpeitiaSANTO TOMAS,NA,NA,NA,02020,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0330,001,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.48742176,-99.17404331,2010-07
846463,09007611162000277000000000S2,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 7) CUAUHTEMOC,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,CALZADA,ERMITA IZTAPALAPA,AVENIDA,LAZARO CARDENAS,AVENIDA,JALISCO,CALLE,IGNASIO ZARAGOZA,3241,NA,NA,NA,NA,NA,COLONIA,SANTA MARÍA AZTAHUACAN,NA,NA,NA,09570,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1710,015,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.34476617,-99.02674977,2014-12
9228547,09002611162000117000000000S8,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 6) MIGUEL OTHON DE MENDIZABAL,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,4,AVENIDA,JARDIN,CALLE,SABINO,CALLE,CALLE 4,20,NA,NA,NA,0,NA,COLONIA,DEL GAS,NA,NA,NA,02950,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0769,015,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.46795574,-99.15918799,2020-04
1059561,09010611162000116000000000U3,CENTRO DE ESTUDIOS DE BACHILLERATO 4/2 LIC JESUS REYES HEROLES,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,PROGRESO,CALLE,INDUSTRIA,CALLE,IZTACCIHUATL,AVENIDA,UNIVERSIDAD,23,NA,NA,NA,NA,NA,COLONIA,FLORIDA,NA,NA,NA,01030,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,1006,002,NA,NA,WWW.CEB4-2.LICJESUSREYESHEROLES.EDU.MX,Fijo,19.35941739,-99.17443237000002,2014-12
845652,09016611162000046001000000U9,CENTRO DE ESTUDIOS DE BACHILLERATO 4/1 MAESTRO MOISES SAINZ GARZA CEB,DIRECCION GENERAL DE BACHILLERATOS SEP,611162,Escuelas de educación media superior del sector público,51 a 100 personas,CALLE,MAESTRO RURAL,CALLE,SALVADOR DIAZ MIRON,AVENIDA,CALZADA MEXICO TACUBA,AVENIDA,AVENIDA DE LOS MAESTROS,57,A,NA,NA,0,NA,COLONIA,UN HOGAR PARA NOSOTROS,NA,NA,NA,11330,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0088,006,NA,CEB_41@SEP.GO.MX,NA,Fijo,19.44882635,-99.17012971000001,2010-07
955655,09014611161000032000000000U6,CENTRO DE ESTUDIOS DE SISTEMA ABIERTO E INTENSIVO CESAI,CENTRO DE ESTUDIOS DE SISTEMA ABIERTO E INTENSIVO CESAI SC,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,CALLE,BARRANCA DEL MUERTO,AVENIDA,REVOLUCION,CALLE,SAGREDO,CALLE,MERCADERES,4,F,NA,NA,NA,NA,COLONIA,SAN JOSE INSURGENTES,NA,NA,NA,03900,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,090A,012,5556513648,ESCCESAI@YAHOO.COM.MX,NA,Fijo,19.36465017,-99.18874931,2010-07
9230663,09016611162000157000000000S4,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 11) WILFRIDO MASSIEU,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,Avenida De los Maestros,AVENIDA,MIGUEL CARPIO,CALZADA,DE LOS GALLOS,AVENIDA,MAESTROS,217,NA,NA,NA,0,NA,COLONIA,Casco de Santo Tomás plutarco elias calles,NA,NA,NA,11340,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0088,005,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.45345104,-99.1661626,2020-04
6722525,09005611162000211000000000S4,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 10) CARLOS VALLEJO MARQUEZ,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,508,AVENIDA,JOSE LORETO FABELA,AVENIDA,508,AVENIDA,506,0,SN,NA,NA,0,NA,COLONIA,Unidad San Juan de AragónSAN JUAN DE ARAGON,NA,NA,NA,07950,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2165,002,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.4546312,-99.08107957,2016-01
